id,date,mood_t-5,mood_t-4,mood_t-3,mood_t-2,mood_t-1,screen_t-5,screen_t-4,screen_t-3,screen_t-2,screen_t-1,circumplex.valence_t-5,circumplex.valence_t-4,circumplex.valence_t-3,circumplex.valence_t-2,circumplex.valence_t-1,target
AS14.07,2014-03-31,6.6,6.8,8.25,7.0,6.2,50.499328766783606,59.274096146913664,79.13529652911562,94.84146093763411,48.86714474151009,0.6,0.4,1.5,1.0,0.0,4.333333333333333
AS14.07,2014-04-01,6.8,8.25,7.0,6.2,4.333333333333333,59.274096146913664,79.13529652911562,94.84146093763411,48.86714474151009,58.32084939996879,0.4,1.5,1.0,0.0,0.0,6.6
AS14.07,2014-04-02,8.25,7.0,6.2,4.333333333333333,6.6,79.13529652911562,94.84146093763411,48.86714474151009,58.32084939996879,33.39476993625149,1.5,1.0,0.0,0.0,0.8,5.5
AS14.07,2014-04-03,7.0,6.2,4.333333333333333,6.6,5.5,94.84146093763411,48.86714474151009,58.32084939996879,33.39476993625149,52.41576494314732,1.0,0.0,0.0,0.8,0.25,6.2
AS14.07,2014-04-04,6.2,4.333333333333333,6.6,5.5,6.2,48.86714474151009,58.32084939996879,33.39476993625149,52.41576494314732,45.16290361766354,0.0,0.0,0.8,0.25,0.2,6.5
AS14.07,2014-04-05,4.333333333333333,6.6,5.5,6.2,6.5,58.32084939996879,33.39476993625149,52.41576494314732,45.16290361766354,40.529983754080476,0.0,0.8,0.25,0.2,0.0,6.0
AS14.07,2014-04-06,6.6,5.5,6.2,6.5,6.0,33.39476993625149,52.41576494314732,45.16290361766354,40.529983754080476,41.58146268040385,0.8,0.25,0.2,0.0,0.6666666666666666,6.75
AS14.07,2014-04-07,5.5,6.2,6.5,6.0,6.75,52.41576494314732,45.16290361766354,40.529983754080476,41.58146268040385,53.91028170518468,0.25,0.2,0.0,0.6666666666666666,1.0,5.4
AS14.07,2014-04-08,6.2,6.5,6.0,6.75,5.4,45.16290361766354,40.529983754080476,41.58146268040385,53.91028170518468,47.54746510816174,0.2,0.0,0.6666666666666666,1.0,0.2,6.8
AS14.07,2014-04-09,6.5,6.0,6.75,5.4,6.8,40.529983754080476,41.58146268040385,53.91028170518468,47.54746510816174,46.99499523412614,0.0,0.6666666666666666,1.0,0.2,0.6,6.4
AS14.07,2014-04-10,6.0,6.75,5.4,6.8,6.4,41.58146268040385,53.91028170518468,47.54746510816174,46.99499523412614,41.44295179843904,0.6666666666666666,1.0,0.2,0.6,0.6,6.2
AS14.07,2014-04-11,6.75,5.4,6.8,6.4,6.2,53.91028170518468,47.54746510816174,46.99499523412614,41.44295179843904,27.203774204177254,1.0,0.2,0.6,0.6,0.0,3.5
AS14.07,2014-04-12,5.4,6.8,6.4,6.2,3.5,47.54746510816174,46.99499523412614,41.44295179843904,27.203774204177254,41.872628593444794,0.2,0.6,0.6,0.0,-1.0,6.4
AS14.07,2014-04-13,6.8,6.4,6.2,3.5,6.4,46.99499523412614,41.44295179843904,27.203774204177254,41.872628593444794,56.60404667139052,0.6,0.6,0.0,-1.0,0.7,6.5
AS14.07,2014-04-14,6.4,6.2,3.5,6.4,6.5,41.44295179843904,27.203774204177254,41.872628593444794,56.60404667139052,30.230094358043846,0.6,0.0,-1.0,0.7,1.0,6.2
AS14.07,2014-04-15,6.2,3.5,6.4,6.5,6.2,27.203774204177254,41.872628593444794,56.60404667139052,30.230094358043846,42.06900769563822,0.0,-1.0,0.7,1.0,0.4,6.0
AS14.07,2014-04-16,3.5,6.4,6.5,6.2,6.0,41.872628593444794,56.60404667139052,30.230094358043846,42.06900769563822,58.382672130084416,-1.0,0.7,1.0,0.4,0.5,4.75
AS14.07,2014-04-17,6.4,6.5,6.2,6.0,4.75,56.60404667139052,30.230094358043846,42.06900769563822,58.382672130084416,37.65885616655218,0.7,1.0,0.4,0.5,0.0,3.8
AS14.07,2014-04-18,6.5,6.2,6.0,4.75,3.8,30.230094358043846,42.06900769563822,58.382672130084416,37.65885616655218,35.660936623559884,1.0,0.4,0.5,0.0,-0.4,5.2
AS14.07,2014-04-19,6.2,6.0,4.75,3.8,5.2,42.06900769563822,58.382672130084416,37.65885616655218,35.660936623559884,69.714666683197,0.4,0.5,0.0,-0.4,-0.4,7.0
AS14.07,2014-04-20,6.0,4.75,3.8,5.2,7.0,58.382672130084416,37.65885616655218,35.660936623559884,69.714666683197,33.228929839636166,0.5,0.0,-0.4,-0.4,0.75,3.0
AS14.07,2014-04-21,4.75,3.8,5.2,7.0,3.0,37.65885616655218,35.660936623559884,69.714666683197,33.228929839636166,39.72791670428382,0.0,-0.4,-0.4,0.75,-1.0,6.6
AS14.07,2014-04-22,3.8,5.2,7.0,3.0,6.6,35.660936623559884,69.714666683197,33.228929839636166,39.72791670428382,43.81455930208755,-0.4,-0.4,0.75,-1.0,0.8,6.0
AS14.07,2014-04-23,5.2,7.0,3.0,6.6,6.0,69.714666683197,33.228929839636166,39.72791670428382,43.81455930208755,57.72540815509097,-0.4,0.75,-1.0,0.8,0.4,6.0
AS14.07,2014-04-24,7.0,3.0,6.6,6.0,6.0,33.228929839636166,39.72791670428382,43.81455930208755,57.72540815509097,63.38963333447776,0.75,-1.0,0.8,0.4,0.0,5.6
AS14.07,2014-04-25,3.0,6.6,6.0,6.0,5.6,39.72791670428382,43.81455930208755,57.72540815509097,63.38963333447776,51.1876612863233,-1.0,0.8,0.4,0.0,0.4,3.3333333333333335
AS14.07,2014-04-26,6.6,6.0,6.0,5.6,3.3333333333333335,43.81455930208755,57.72540815509097,63.38963333447776,51.1876612863233,27.788337841227246,0.8,0.4,0.0,0.4,-0.6666666666666666,5.4
AS14.07,2014-04-27,6.0,6.0,5.6,3.3333333333333335,5.4,57.72540815509097,63.38963333447776,51.1876612863233,27.788337841227246,60.01780818645341,0.4,0.0,0.4,-0.6666666666666666,-0.2,6.0
AS14.07,2014-04-28,6.0,5.6,3.3333333333333335,5.4,6.0,63.38963333447776,51.1876612863233,27.788337841227246,60.01780818645341,38.35616364057471,0.0,0.4,-0.6666666666666666,-0.2,0.4,6.75
AS14.07,2014-04-29,5.6,3.3333333333333335,5.4,6.0,6.75,51.1876612863233,27.788337841227246,60.01780818645341,38.35616364057471,41.19617221253742,0.4,-0.6666666666666666,-0.2,0.4,0.75,5.0
AS14.07,2014-04-30,3.3333333333333335,5.4,6.0,6.75,5.0,27.788337841227246,60.01780818645341,38.35616364057471,41.19617221253742,56.528284314800715,-0.6666666666666666,-0.2,0.4,0.75,0.0,5.0
AS14.07,2014-05-01,5.4,6.0,6.75,5.0,5.0,60.01780818645341,38.35616364057471,41.19617221253742,56.528284314800715,52.732189483391615,-0.2,0.4,0.75,0.0,0.5,5.0
AS14.07,2014-05-02,6.0,6.75,5.0,5.0,5.0,38.35616364057471,41.19617221253742,56.528284314800715,52.732189483391615,66.04452779557965,0.4,0.75,0.0,0.5,-0.3333333333333333,6.2
AS14.07,2014-05-03,6.75,5.0,5.0,5.0,6.2,41.19617221253742,56.528284314800715,52.732189483391615,66.04452779557965,52.58900768023272,0.75,0.0,0.5,-0.3333333333333333,0.6,5.666666666666667
AS14.07,2014-05-04,5.0,5.0,5.0,6.2,5.666666666666667,56.528284314800715,52.732189483391615,66.04452779557965,52.58900768023272,74.90874998768172,0.0,0.5,-0.3333333333333333,0.6,0.0,8.0
AS14.08,2014-03-18,6.6,7.4,6.4,7.0,5.4,55.06653335889176,71.8591915039306,63.20063159340314,51.0022499933839,50.667464290346395,0.6,1.2,0.6,1.25,0.2,6.4
AS14.08,2014-03-19,7.4,6.4,7.0,5.4,6.4,71.8591915039306,63.20063159340314,51.0022499933839,50.667464290346395,59.91681816361166,1.2,0.6,1.25,0.2,0.6,7.0
AS14.08,2014-03-20,6.4,7.0,5.4,6.4,7.0,63.20063159340314,51.0022499933839,50.667464290346395,59.91681816361166,55.377575729832486,0.6,1.25,0.2,0.6,1.0,6.4
AS14.08,2014-03-21,7.0,5.4,6.4,7.0,6.4,51.0022499933839,50.667464290346395,59.91681816361166,55.377575729832486,40.61296294353627,1.25,0.2,0.6,1.0,0.8,6.6
AS14.08,2014-03-22,5.4,6.4,7.0,6.4,6.6,50.667464290346395,59.91681816361166,55.377575729832486,40.61296294353627,46.85122950350652,0.2,0.6,1.0,0.8,0.6,6.4
AS14.08,2014-03-23,6.4,7.0,6.4,6.6,6.4,59.91681816361166,55.377575729832486,40.61296294353627,46.85122950350652,41.26638096854799,0.6,1.0,0.8,0.6,0.8,7.2
AS14.08,2014-03-24,7.0,6.4,6.6,6.4,7.2,55.377575729832486,40.61296294353627,46.85122950350652,41.26638096854799,36.17318421915958,1.0,0.8,0.6,0.8,0.8,6.8
AS14.08,2014-03-25,6.4,6.6,6.4,7.2,6.8,40.61296294353627,46.85122950350652,41.26638096854799,36.17318421915958,59.636151508851505,0.8,0.6,0.8,0.8,1.0,7.2
AS14.08,2014-03-26,6.6,6.4,7.2,6.8,7.2,46.85122950350652,41.26638096854799,36.17318421915958,59.636151508851505,27.9339615381681,0.6,0.8,0.8,1.0,1.0,6.5
AS14.08,2014-03-27,6.4,7.2,6.8,7.2,6.5,41.26638096854799,36.17318421915958,59.636151508851505,27.9339615381681,37.1112449169159,0.8,0.8,1.0,1.0,0.5,6.333333333333333
AS14.08,2014-03-28,7.2,6.8,7.2,6.5,6.333333333333333,36.17318421915958,59.636151508851505,27.9339615381681,37.1112449169159,47.292700010538134,0.8,1.0,1.0,0.5,0.5,6.25
AS14.08,2014-03-29,6.8,7.2,6.5,6.333333333333333,6.25,59.636151508851505,27.9339615381681,37.1112449169159,47.292700010538134,33.390655176392926,1.0,1.0,0.5,0.5,0.5,7.166666666666667
AS14.08,2014-03-30,7.2,6.5,6.333333333333333,6.25,7.166666666666667,27.9339615381681,37.1112449169159,47.292700010538134,33.390655176392926,49.659541696309994,1.0,0.5,0.5,0.5,1.0,6.8
AS14.08,2014-03-31,6.5,6.333333333333333,6.25,7.166666666666667,6.8,37.1112449169159,47.292700010538134,33.390655176392926,49.659541696309994,38.994649946689606,0.5,0.5,0.5,1.0,0.6,7.6
AS14.08,2014-04-01,6.333333333333333,6.25,7.166666666666667,6.8,7.6,47.292700010538134,33.390655176392926,49.659541696309994,38.994649946689606,41.76352499127387,0.5,0.5,1.0,0.6,1.2,7.2
AS14.08,2014-04-02,6.25,7.166666666666667,6.8,7.6,7.2,33.390655176392926,49.659541696309994,38.994649946689606,41.76352499127387,64.82559376955035,0.5,1.0,0.6,1.2,1.0,6.6
AS14.08,2014-04-03,7.166666666666667,6.8,7.6,7.2,6.6,49.659541696309994,38.994649946689606,41.76352499127387,64.82559376955035,40.988823568119706,1.0,0.6,1.2,1.0,0.8,7.0
AS14.08,2014-04-04,6.8,7.6,7.2,6.6,7.0,38.994649946689606,41.76352499127387,64.82559376955035,40.988823568119706,42.35250744534964,0.6,1.2,1.0,0.8,1.3333333333333333,7.5
AS14.08,2014-04-05,7.6,7.2,6.6,7.0,7.5,41.76352499127387,64.82559376955035,40.988823568119706,42.35250744534964,37.22082355443171,1.2,1.0,0.8,1.3333333333333333,1.25,7.4
AS14.08,2014-04-06,7.2,6.6,7.0,7.5,7.4,64.82559376955035,40.988823568119706,42.35250744534964,37.22082355443171,59.84303448118014,1.0,0.8,1.3333333333333333,1.25,1.2,7.6
AS14.08,2014-04-07,6.6,7.0,7.5,7.4,7.6,40.988823568119706,42.35250744534964,37.22082355443171,59.84303448118014,68.2109473880969,0.8,1.3333333333333333,1.25,1.2,1.2,7.0
AS14.08,2014-04-08,7.0,7.5,7.4,7.6,7.0,42.35250744534964,37.22082355443171,59.84303448118014,68.2109473880969,30.63181576917046,1.3333333333333333,1.25,1.2,1.2,1.0,6.5
AS14.08,2014-04-09,7.5,7.4,7.6,7.0,6.5,37.22082355443171,59.84303448118014,68.2109473880969,30.63181576917046,38.85586365063984,1.25,1.2,1.2,1.0,0.5,6.25
AS14.08,2014-04-10,7.4,7.6,7.0,6.5,6.25,59.84303448118014,68.2109473880969,30.63181576917046,38.85586365063984,70.71764706864076,1.2,1.2,1.0,0.5,0.5,7.6
AS14.08,2014-04-11,7.6,7.0,6.5,6.25,7.6,68.2109473880969,30.63181576917046,38.85586365063984,70.71764706864076,44.37162666479747,1.2,1.0,0.5,0.5,1.4,7.6
AS14.08,2014-04-12,7.0,6.5,6.25,7.6,7.6,30.63181576917046,38.85586365063984,70.71764706864076,44.37162666479747,39.54802501797677,1.0,0.5,0.5,1.4,1.0,7.0
AS14.08,2014-04-13,6.5,6.25,7.6,7.6,7.0,38.85586365063984,70.71764706864076,44.37162666479747,39.54802501797677,33.3507826120957,0.5,0.5,1.4,1.0,0.8,7.6
AS14.08,2014-04-14,6.25,7.6,7.6,7.0,7.6,70.71764706864076,44.37162666479747,39.54802501797677,33.3507826120957,35.89450001035419,0.5,1.4,1.0,0.8,1.2,6.6
AS14.08,2014-04-15,7.6,7.6,7.0,7.6,6.6,44.37162666479747,39.54802501797677,33.3507826120957,35.89450001035419,59.07027587808415,1.4,1.0,0.8,1.2,0.6,6.4
AS14.08,2014-04-16,7.6,7.0,7.6,6.6,6.4,39.54802501797677,33.3507826120957,35.89450001035419,59.07027587808415,36.01354543368021,1.0,0.8,1.2,0.6,0.6,6.6
AS14.08,2014-04-17,7.0,7.6,6.6,6.4,6.6,33.3507826120957,35.89450001035419,59.07027587808415,36.01354543368021,52.25039392529111,0.8,1.2,0.6,0.6,0.8,6.2
AS14.08,2014-04-18,7.6,6.6,6.4,6.6,6.2,35.89450001035419,59.07027587808415,36.01354543368021,52.25039392529111,51.364066656430545,1.2,0.6,0.6,0.8,0.8,6.0
AS14.08,2014-04-19,6.6,6.4,6.6,6.2,6.0,59.07027587808415,36.01354543368021,52.25039392529111,51.364066656430545,42.57309088923713,0.6,0.6,0.8,0.8,0.6,7.8
AS14.08,2014-04-20,6.4,6.6,6.2,6.0,7.8,36.01354543368021,52.25039392529111,51.364066656430545,42.57309088923713,42.331910669803605,0.6,0.8,0.8,0.6,1.2,6.4
AS14.08,2014-04-21,6.6,6.2,6.0,7.8,6.4,52.25039392529111,51.364066656430545,42.57309088923713,42.331910669803605,62.742238078798586,0.8,0.8,0.6,1.2,0.8,6.4
AS14.08,2014-04-22,6.2,6.0,7.8,6.4,6.4,51.364066656430545,42.57309088923713,42.331910669803605,62.742238078798586,51.67956519126893,0.8,0.6,1.2,0.8,0.6,6.0
AS14.08,2014-04-23,6.0,7.8,6.4,6.4,6.0,42.57309088923713,42.331910669803605,62.742238078798586,51.67956519126893,58.68467740858753,0.6,1.2,0.8,0.6,0.4,5.6
AS14.08,2014-04-24,7.8,6.4,6.4,6.0,5.6,42.331910669803605,62.742238078798586,51.67956519126893,58.68467740858753,33.07500000710182,1.2,0.8,0.6,0.4,0.4,6.666666666666667
AS14.08,2014-04-25,6.4,6.4,6.0,5.6,6.666666666666667,62.742238078798586,51.67956519126893,58.68467740858753,33.07500000710182,53.11427025537235,0.8,0.6,0.4,0.4,1.0,6.333333333333333
AS14.08,2014-04-26,6.4,6.0,5.6,6.666666666666667,6.333333333333333,51.67956519126893,58.68467740858753,33.07500000710182,53.11427025537235,95.46938098044627,0.6,0.4,0.4,1.0,0.75,6.0
AS14.08,2014-04-27,6.0,5.6,6.666666666666667,6.333333333333333,6.0,58.68467740858753,33.07500000710182,53.11427025537235,95.46938098044627,36.981263185802256,0.4,0.4,1.0,0.75,0.25,6.0
AS14.08,2014-04-28,5.6,6.666666666666667,6.333333333333333,6.0,6.0,33.07500000710182,53.11427025537235,95.46938098044627,36.981263185802256,36.5794999996821,0.4,1.0,0.75,0.25,0.6666666666666666,5.8
AS14.08,2014-04-29,6.666666666666667,6.333333333333333,6.0,6.0,5.8,53.11427025537235,95.46938098044627,36.981263185802256,36.5794999996821,48.04211113187999,1.0,0.75,0.25,0.6666666666666666,0.6,5.75
AS14.08,2014-04-30,6.333333333333333,6.0,6.0,5.8,5.75,95.46938098044627,36.981263185802256,36.5794999996821,48.04211113187999,65.33670967625032,0.75,0.25,0.6666666666666666,0.6,0.25,6.666666666666667
AS14.08,2014-05-01,6.0,6.0,5.8,5.75,6.666666666666667,36.981263185802256,36.5794999996821,48.04211113187999,65.33670967625032,46.46159995079041,0.25,0.6666666666666666,0.6,0.25,1.0,7.0
AS14.08,2014-05-02,6.0,5.8,5.75,6.666666666666667,7.0,36.5794999996821,48.04211113187999,65.33670967625032,46.46159995079041,71.5910000182964,0.6666666666666666,0.6,0.25,1.0,0.8,7.2
AS14.08,2014-05-03,5.8,5.75,6.666666666666667,7.0,7.2,48.04211113187999,65.33670967625032,46.46159995079041,71.5910000182964,46.87813336054483,0.6,0.25,1.0,0.8,1.0,7.4
AS14.08,2014-05-04,5.75,6.666666666666667,7.0,7.2,7.4,65.33670967625032,46.46159995079041,71.5910000182964,46.87813336054483,44.16289999485014,0.25,1.0,0.8,1.0,1.0,6.8
AS14.08,2014-05-05,6.666666666666667,7.0,7.2,7.4,6.8,46.46159995079041,71.5910000182964,46.87813336054483,44.16289999485014,57.902382366797504,1.0,0.8,1.0,1.0,1.0,6.666666666666667
AS14.09,2014-03-26,7.0,7.0,6.75,7.25,6.2,55.211890214826994,52.87911236687992,70.64426350754663,55.42041122133486,71.40785149772567,1.0,0.6666666666666666,0.25,0.5,-0.2,7.75
AS14.09,2014-03-27,7.0,6.75,7.25,6.2,7.75,52.87911236687992,70.64426350754663,55.42041122133486,71.40785149772567,62.60970779672846,0.6666666666666666,0.25,0.5,-0.2,0.75,7.8
AS14.09,2014-03-28,6.75,7.25,6.2,7.75,7.8,70.64426350754663,55.42041122133486,71.40785149772567,62.60970779672846,65.14721873402596,0.25,0.5,-0.2,0.75,0.8,8.25
AS14.09,2014-03-29,7.25,6.2,7.75,7.8,8.25,55.42041122133486,71.40785149772567,62.60970779672846,65.14721873402596,92.77217090884338,0.5,-0.2,0.75,0.8,1.0,8.0
AS14.09,2014-03-30,6.2,7.75,7.8,8.25,8.0,71.40785149772567,62.60970779672846,65.14721873402596,92.77217090884338,81.70627172874369,-0.2,0.75,0.8,1.0,1.0,7.75
AS14.09,2014-03-31,7.75,7.8,8.25,8.0,7.75,62.60970779672846,65.14721873402596,92.77217090884338,81.70627172874369,63.43031695591552,0.75,0.8,1.0,1.0,1.0,7.0
AS14.09,2014-04-01,7.8,8.25,8.0,7.75,7.0,65.14721873402596,92.77217090884338,81.70627172874369,63.43031695591552,64.23495282542031,0.8,1.0,1.0,1.0,0.2,7.6
AS14.09,2014-04-02,8.25,8.0,7.75,7.0,7.6,92.77217090884338,81.70627172874369,63.43031695591552,64.23495282542031,77.00813680549838,1.0,1.0,1.0,0.2,0.6,6.2
AS14.09,2014-04-03,8.0,7.75,7.0,7.6,6.2,81.70627172874369,63.43031695591552,64.23495282542031,77.00813680549838,46.6717368406162,1.0,1.0,0.2,0.6,0.0,7.6
AS14.09,2014-04-04,7.75,7.0,7.6,6.2,7.6,63.43031695591552,64.23495282542031,77.00813680549838,46.6717368406162,45.33238518149765,1.0,0.2,0.6,0.0,0.6,7.25
AS14.09,2014-04-05,7.0,7.6,6.2,7.6,7.25,64.23495282542031,77.00813680549838,46.6717368406162,45.33238518149765,83.2848915622895,0.2,0.6,0.0,0.6,0.75,7.5
AS14.09,2014-04-06,7.6,6.2,7.6,7.25,7.5,77.00813680549838,46.6717368406162,45.33238518149765,83.2848915622895,48.795473222221645,0.6,0.0,0.6,0.75,0.75,6.8
AS14.09,2014-04-07,6.2,7.6,7.25,7.5,6.8,46.6717368406162,45.33238518149765,83.2848915622895,48.795473222221645,69.52085439209802,0.0,0.6,0.75,0.75,0.8,6.2
AS14.09,2014-04-08,7.6,7.25,7.5,6.8,6.2,45.33238518149765,83.2848915622895,48.795473222221645,69.52085439209802,62.25208141637402,0.6,0.75,0.75,0.8,0.1,7.2
AS14.09,2014-04-09,7.25,7.5,6.8,6.2,7.2,83.2848915622895,48.795473222221645,69.52085439209802,62.25208141637402,39.762029414083464,0.75,0.75,0.8,0.1,0.6,6.5
AS14.09,2014-04-10,7.5,6.8,6.2,7.2,6.5,48.795473222221645,69.52085439209802,62.25208141637402,39.762029414083464,52.59344118482926,0.75,0.8,0.1,0.6,0.25,6.0
AS14.09,2014-04-11,6.8,6.2,7.2,6.5,6.0,69.52085439209802,62.25208141637402,39.762029414083464,52.59344118482926,69.63183876006832,0.8,0.1,0.6,0.25,0.0,6.8
AS14.09,2014-04-12,6.2,7.2,6.5,6.0,6.8,62.25208141637402,39.762029414083464,52.59344118482926,69.63183876006832,52.409449976682666,0.1,0.6,0.25,0.0,0.6,7.0
AS14.09,2014-04-13,7.2,6.5,6.0,6.8,7.0,39.762029414083464,52.59344118482926,69.63183876006832,52.409449976682666,74.77797368953104,0.6,0.25,0.0,0.6,0.8,6.0
AS14.09,2014-04-14,6.5,6.0,6.8,7.0,6.0,52.59344118482926,69.63183876006832,52.409449976682666,74.77797368953104,45.06837035991527,0.25,0.0,0.6,0.8,0.1,5.8
AS14.09,2014-04-15,6.0,6.8,7.0,6.0,5.8,69.63183876006832,52.409449976682666,74.77797368953104,45.06837035991527,26.554483875151604,0.0,0.6,0.8,0.1,-0.2,6.0
AS14.09,2014-04-16,6.8,7.0,6.0,5.8,6.0,52.409449976682666,74.77797368953104,45.06837035991527,26.554483875151604,46.15120511788587,0.6,0.8,0.1,-0.2,0.0,5.5
AS14.09,2014-04-17,7.0,6.0,5.8,6.0,5.5,74.77797368953104,45.06837035991527,26.554483875151604,46.15120511788587,53.52563639120621,0.8,0.1,-0.2,0.0,-0.25,7.0
AS14.09,2014-04-18,6.0,5.8,6.0,5.5,7.0,45.06837035991527,26.554483875151604,46.15120511788587,53.52563639120621,40.95274074872333,0.1,-0.2,0.0,-0.25,0.75,6.6
AS14.09,2014-04-19,5.8,6.0,5.5,7.0,6.6,26.554483875151604,46.15120511788587,53.52563639120621,40.95274074872333,51.394826090854146,-0.2,0.0,-0.25,0.75,0.6,8.0
AS14.09,2014-04-20,6.0,5.5,7.0,6.6,8.0,46.15120511788587,53.52563639120621,40.95274074872333,51.394826090854146,59.2649062201381,0.0,-0.25,0.75,0.6,1.0,6.25
AS14.09,2014-04-21,5.5,7.0,6.6,8.0,6.25,53.52563639120621,40.95274074872333,51.394826090854146,59.2649062201381,22.162157912003366,-0.25,0.75,0.6,1.0,0.25,6.5
AS14.09,2014-04-22,7.0,6.6,8.0,6.25,6.5,40.95274074872333,51.394826090854146,59.2649062201381,22.162157912003366,56.542266654968245,0.75,0.6,1.0,0.25,0.5,6.6
AS14.09,2014-04-23,6.6,8.0,6.25,6.5,6.6,51.394826090854146,59.2649062201381,22.162157912003366,56.542266654968245,102.75499997640902,0.6,1.0,0.25,0.5,0.4,6.333333333333333
AS14.09,2014-04-24,8.0,6.25,6.5,6.6,6.333333333333333,59.2649062201381,22.162157912003366,56.542266654968245,102.75499997640902,80.45275998592375,1.0,0.25,0.5,0.4,0.3333333333333333,7.2
AS14.09,2014-04-25,6.25,6.5,6.6,6.333333333333333,7.2,22.162157912003366,56.542266654968245,102.75499997640902,80.45275998592375,33.21030433281608,0.25,0.5,0.4,0.3333333333333333,1.0,7.25
AS14.09,2014-04-26,6.5,6.6,6.333333333333333,7.2,7.25,56.542266654968245,102.75499997640902,80.45275998592375,33.21030433281608,34.15554056296476,0.5,0.4,0.3333333333333333,1.0,1.0,8.0
AS14.12,2014-04-01,7.0,6.75,6.75,5.8,6.4,58.72869842014614,55.5336050728093,44.27302149803407,43.452901417100925,50.60035526438765,1.0,0.75,1.0,0.3,0.4,6.4
AS14.12,2014-04-02,6.75,6.75,5.8,6.4,6.4,55.5336050728093,44.27302149803407,43.452901417100925,50.60035526438765,61.258242851211925,0.75,1.0,0.3,0.4,0.8,6.0
AS14.12,2014-04-03,6.75,5.8,6.4,6.4,6.0,44.27302149803407,43.452901417100925,50.60035526438765,61.258242851211925,52.058217593917135,1.0,0.3,0.4,0.8,0.4,5.4
